4.5979023,36,2.53462,41.81699,3.29445648,36,0,1
5.841345,37,2.44332576,41.85708,3.297615,36,0,1
8.59375,38,2.463218,41.97135,3.30661774,37,0,1
4.33467627,37,2.48946071,41.9348946,3.30374527,37,0,1
5.80528975,37,2.51315713,41.96472,3.30609512,38,0,1
3.89441252,38,2.44268417,41.8496246,3.29702759,38,0,1
7.30769062,38,2.40055728,41.7517166,3.28931427,38,0,1
7.03125,39,2.48289514,41.73879,3.28829575,39,0,1
4.615384,37,2.425637,41.720295,3.28683853,39,0,1
3.49759459,37,2.3788352,41.71153,3.286148,39,0,1
4.14421558,38,2.50840688,41.6648521,3.2824707,40,0,1
8.984375,36,2.4907968,41.0512161,3.234127,40,0,1
3.50961685,37,2.329939,41.12995,3.24032974,41,0,1
3.515625,38,2.285727,41.15242,3.24209976,41,0,1
4.615384,38,2.53157473,41.25604,3.25026321,41,0,1
2.69303322,37,2.483922,41.2791328,3.25208282,41,0,1
3.131199,37,2.38005519,41.3003426,3.25375366,42,0,1
3.076923,37,2.439979,41.300293,3.25374985,42,0,1
4.70010042,37,2.3738575,41.2469826,3.24954987,42,0,1
4.63980436,37,2.37276888,41.2226753,3.247635,43,0,0
2.71634459,37,2.37822461,41.2279549,3.24805069,43,0,0
2.7107,38,2.38704443,41.22495,3.24781418,43,0,0
7.421875,38,2.352751,41.24592,3.249466,43,0,0
5.859375,38,2.34444475,41.214592,3.24699783,43,0,0
3.90625,38,2.37347531,41.23241,3.24840164,43,0,0
5.084324,37,2.43520427,41.2156525,3.24708176,43,0,0
3.51037979,37,2.4163,41.2003059,3.2458725,44,0,0
2.734375,37,2.47397566,41.25284,3.25001144,44,0,0
3.131199,37,2.591823,41.23488,3.24859619,44,0,0
7.575756,37,2.411157,41.247757,3.249611,44,0,0
2.740574,39,2.43525529,41.25047,3.24982452,44,0,0
3.8461566,37,2.3495605,41.2466927,3.249527,44,0,0
3.076923,38,2.44931626,41.23308,3.248455,44,0,0
2.272725,37,2.42157817,41.2360878,3.24869156,44,0,0
3.811717,37,2.48609018,41.2320671,3.248375,44,0,0
8.036131,38,2.400571,41.1907158,3.24511719,44,0,0
6.439394,38,2.4922328,41.19101,3.24514,44,0,0
6.87645674,39,2.26920247,41.20665,3.24637222,45,0,0
2.30768919,38,2.44961476,41.2468338,3.24953842,45,0,0
3.076923,38,2.38845277,41.2603,3.250599,45,0,0
6.22596169,38,2.3999207,41.24548,3.24943161,45,0,0
3.076923,38,2.39366555,41.26039,3.25060654,45,0,0
2.34375,39,2.399834,41.26238,3.250763,45,0,0
5.384618,38,2.48418045,41.2601051,3.25058365,45,0,0
2.692306,39,2.40577483,41.38348,3.2603035,45,0,0
3.11899185,37,2.384841,41.3913727,3.26092529,45,0,0
2.34375,37,2.31790924,41.40464,3.26197052,46,0,0
2.34375,38,2.43269086,41.38382,3.2603302,46,0,0
7.69230747,38,2.293819,41.3237267,3.25559616,46,0,0
4.60389853,37,2.44202352,41.2631035,3.25082016,46,0,0
5.769229,38,2.373197,41.2532768,3.25004578,46,0,0
6.03832,38,2.39004564,41.254,3.250103,46,0,0
2.65151262,38,2.455573,41.2312469,3.24831,46,0,0
3.46153975,38,2.482992,41.24611,3.2494812,46,0,0
3.834498,37,2.46467,41.2024345,3.24604034,46,0,0
3.03030014,37,2.44155264,41.2113457,3.24674225,46,0,0
5.134529,39,2.41636658,41.2021942,3.24602127,46,0,0
3.85836363,38,2.40841866,41.20302,3.24608612,46,0,0
3.8942337,37,2.41511631,41.293808,3.25323868,46,0,0
6.640625,37,2.412824,41.29284,3.25316238,46,0,0
3.101325,37,2.42223215,41.29579,3.253395,46,0,0
6.550479,37,2.3046782,41.296566,3.253456,46,0,0
5.04865074,37,2.35675216,41.3164177,3.25502014,46,0,0
3.05378437,37,2.41299772,41.31879,3.255207,46,0,0
3.46153975,38,2.444491,41.33932,3.25682449,46,0,0
3.11899185,38,2.36909437,41.3704529,3.25927734,46,0,0
6.69102669,38,2.307566,41.32436,3.25564575,46,0,0
3.515625,39,2.339443,41.3462448,3.25737,46,0,0
4.6875,38,2.589476,41.2964668,3.25344849,46,0,0
4.296875,38,2.531794,41.3033,3.25398636,46,0,0
8.817017,38,2.40483546,41.2852325,3.25256348,46,0,0
3.39213014,39,2.4402535,41.2950134,3.253334,46,0,0
2.68065333,37,2.45857024,41.3331223,3.25633621,46,0,0
5.841345,39,2.50281525,41.3287621,3.255993,46,0,0
4.296875,39,2.405322,41.3931656,3.26106644,46,0,0
3.06526423,36,2.42092133,41.40987,3.26238251,46,0,0
2.74697542,37,2.39834619,41.38963,3.260788,46,0,0
3.8942337,37,2.3907814,41.4473953,3.265339,47,0,0
8.042484,37,2.799956,41.43074,3.26402664,47,0,0
7.30769062,38,2.49962115,41.5278664,3.271679,47,0,0
5.384612,37,2.31816,41.5325661,3.272049,47,0,0
3.89441252,37,2.42539072,41.5183754,3.27093124,47,0,0
6.538457,37,2.4709487,41.3308945,3.25616074,47,0,0
5.134529,39,2.406013,41.2167664,3.24716949,47,0,0
3.39778066,39,2.46501374,41.2782631,3.25201416,47,0,0
4.207635,39,2.416893,41.2853775,3.252575,47,0,0
2.692306,39,2.516278,41.2944336,3.25328827,47,0,0
4.71850634,38,2.50045824,41.2207375,3.2474823,47,0,0
5.05445,39,2.56500459,41.2154121,3.24706268,47,0,0
3.1129837,39,2.58765483,41.20616,3.246334,47,0,0
5.384618,38,2.393761,41.20093,3.245922,47,0,0
7.69230747,38,2.74363828,41.2033577,3.24611282,47,0,0
4.62305546,38,2.510147,41.2053871,3.246273,47,0,0
5.384612,38,2.72166967,41.200016,3.24584961,47,0,0
6.923074,37,2.63420844,41.19144,3.24517441,47,0,0
3.46153975,38,2.77226448,41.1816635,3.24440384,47,0,0
3.84615064,38,2.50773215,41.1821938,3.2444458,47,0,0
11.328125,43,3.7125752,41.2069359,3.246395,47,0,0
5.11049652,37,2.479575,41.2867851,3.25268555,47,0,0
7.421875,44,3.586016,41.05713,3.23459244,47,0,0
4.66947,38,2.40180635,41.1446724,3.24148941,47,0,0
12.490839,39,3.98106647,41.1791458,3.24420547,47,0,0
7.57576227,39,2.47351933,41.14249,3.24131775,47,0,0
6.293803,39,3.00663352,41.311718,3.25465,47,0,0
1.95350647,39,2.42108965,41.2904129,3.25297165,47,0,0
3.858173,38,2.433735,41.30388,3.25403214,47,0,0
3.47956419,39,2.57785964,41.2888641,3.25284958,47,0,0
2.72836685,39,2.63767719,41.20674,3.24637985,47,0,0
4.70610237,38,2.45493984,41.1253967,3.23997116,47,0,0
3.80023122,37,2.44733477,41.1335831,3.24061584,47,0,0
5.078125,37,2.54050136,41.10613,3.238453,47,0,0
6.90559149,38,2.59199333,41.21556,3.24707413,47,0,0
7.71033764,39,2.63138938,41.1901855,3.24507523,47,0,0
3.473556,38,2.45856786,41.11726,3.23933029,48,0,0
7.69230747,38,2.50326228,41.0786247,3.23628616,47,0,0
6.90559149,39,2.6741786,41.1016731,3.238102,48,0,0
4.59241867,38,2.53364,41.07775,3.2362175,48,0,0
6.26860237,37,2.470457,41.09475,3.23755646,47,0,0
2.68065333,37,2.4941144,41.0756721,3.23605347,48,0,0
6.14801645,38,2.42682552,41.0993,3.237915,48,0,0
5.384612,38,2.591892,41.1206551,3.23959732,48,0,0
5.384612,37,2.61205554,41.1888771,3.24497223,48,0,0
4.924244,39,2.49063754,41.1723175,3.2436676,48,0,0
6.562501,38,2.49446583,41.2235,3.24769974,48,0,0
5.462742,39,2.45022917,41.19077,3.245121,48,0,0
5.793631,39,2.49826121,41.20689,3.2463913,48,0,0
5.769229,38,2.38737035,41.184082,3.24459457,48,0,0
6.57508945,38,2.513243,41.2017059,3.24598312,48,0,0
5.384612,38,2.60818982,41.13915,3.24105453,48,0,0
5.078125,39,2.36546516,41.1546936,3.242279,48,0,0
5.384612,38,2.53267646,41.14346,3.241394,48,0,0
6.30040169,39,2.3815918,41.2103767,3.246666,48,0,0
1.51515007,38,2.5826447,41.1895561,3.24502563,48,0,0
4.68769073,38,2.57669449,41.284317,3.252491,48,0,0
7.728368,37,2.519723,41.2754059,3.251789,48,0,0
6.61751032,39,2.66810846,41.2897873,3.252922,48,0,0
4.96503735,38,2.48850226,41.2756462,3.25180817,48,0,0
4.924244,39,2.43826938,41.24001,3.24900055,48,0,0
5.09672737,39,2.54360175,41.18602,3.24474716,48,0,0
6.22745132,37,2.54543376,41.17663,3.244007,48,0,0
5.0180254,36,2.556556,41.141037,3.24120331,48,0,0
7.82738924,39,2.42913175,41.1594849,3.24265671,48,0,0
5.859375,37,2.59548426,41.14147,3.24123764,48,0,0
6.640625,37,2.37531376,41.1637459,3.2429924,48,0,0
6.88811541,38,2.53852248,41.12903,3.24025726,48,0,0
2.692306,39,2.428415,41.1374054,3.24091721,48,0,0
7.55314255,38,2.38374519,41.1200752,3.23955154,48,0,0
2.68082619,38,2.50182843,41.1346931,3.24070358,48,0,0
5.35547733,38,2.47103667,41.1126137,3.238964,48,0,0
4.104483,37,2.39993954,41.12869,3.24023056,48,0,0
6.072259,38,2.50938654,41.10303,3.23820877,48,0,0
5.090523,37,2.56289482,41.1268044,3.24008179,48,0,0
4.225838,38,2.464526,41.1116943,3.2388916,48,0,0
3.06527019,37,2.37285256,41.1269,3.24008942,48,0,0
6.262398,38,2.531229,41.1077232,3.2385788,48,0,0
6.86532259,37,2.60341525,41.1173134,3.239334,48,0,0
6.604564,37,2.47927,41.10298,3.238205,48,0,0
4.60373163,37,2.64586377,41.1239471,3.23985672,48,1,0
2.31370926,36,1.927593,41.0685043,3.235489,48,1,0
1.94711685,38,1.94606674,41.14099,3.24119949,48,1,0
2.34375,37,1.879439,41.1154251,3.23918533,47,1,0
3.08893919,37,1.85703242,41.204277,3.2461853,47,1,0
2.26707458,37,1.9879719,41.1983681,3.24572,47,1,0
2.740574,37,1.89240921,41.32508,3.255703,47,1,0
1.92308426,36,1.80493009,41.2950134,3.253334,47,1,0
3.131199,37,1.94567513,41.30286,3.253952,46,1,0
2.30768919,38,2.03094673,41.2572479,3.25035858,46,1,0
2.33774185,36,1.95387828,41.2313423,3.24831772,46,1,0
2.3137033,37,1.86623549,41.1346,3.240696,46,1,0
2.740574,37,1.91144717,41.16554,3.24313354,46,1,0
1.89976692,37,1.87221885,41.1288376,3.240242,46,1,0
2.34375,37,1.86560357,41.14816,3.241764,46,1,0
2.250445,37,1.86831057,41.1237526,3.23984146,46,1,0
2.33774185,37,1.9027642,41.0984764,3.23785019,46,1,0
2.272725,37,1.94916952,41.08879,3.23708725,46,1,0
2.30768919,37,1.85447407,41.12225,3.23972321,46,1,0
3.49760056,37,1.94496775,41.0061378,3.23057556,46,1,0
1.5625,36,1.8341428,41.0304451,3.23249054,46,1,0
1.92909241,37,1.97478139,41.01936,3.231617,46,1,0
2.704513,36,1.86337483,41.0347061,3.23282623,46,1,0
1.9230783,36,1.98443556,41.0227966,3.23188782,45,1,0
1.92307234,36,1.90083218,41.07228,3.23578644,45,1,0
2.645862,36,1.85644794,41.0669556,3.23536682,45,1,0
3.11899185,36,1.87907457,41.1141624,3.23908615,45,1,0
2.30186582,36,1.89729476,41.1349373,3.24072266,45,1,0
2.34394073,36,1.94591928,41.2065,3.24636078,45,1,0
1.94711685,37,1.8456018,41.2010345,3.24592972,45,1,0
3.04247737,36,2.03623748,41.17876,3.244175,45,1,0
2.740574,37,1.98796427,41.15193,3.24206161,45,1,0
1.953125,36,1.90750122,41.1478157,3.24173737,45,1,0
4.21328545,35,1.9602921,41.1748352,3.243866,45,1,0
2.30769515,36,1.91450012,41.2357941,3.24866867,45,1,0
12.98951,42,4.56135368,41.28233,3.25233459,44,1,0
2.72836685,36,1.8820281,41.4081726,3.262249,44,1,0
2.30768919,37,2.22377038,41.40861,3.26228333,44,1,0
2.261585,37,1.95941436,41.19672,3.24559021,44,1,0
1.96552277,36,2.233687,41.2548256,3.25016785,44,1,0
3.076923,36,1.953464,41.2061157,3.24633026,44,1,0
2.69831419,37,2.22273421,41.39907,3.26153183,44,1,0
3.06526423,37,1.89607227,41.3916626,3.26094818,44,1,0
4.17848825,44,3.12216544,41.40396,3.261917,44,1,0
1.53846145,37,1.93194163,41.35617,3.258152,44,1,0
6.935096,39,3.66355753,41.274437,3.2517128,44,1,0
2.734375,36,1.86049724,41.3170471,3.25506973,44,1,0
2.238804,36,2.00256586,41.2897873,3.252922,44,1,0
1.5625,37,1.86894774,41.2418,3.24914169,44,1,0
2.65151262,36,1.858293,41.1386681,3.24101639,44,1,0
2.69249082,36,1.92454255,41.1134872,3.23903275,44,1,0
2.26707458,37,1.86205423,41.12322,3.2397995,44,1,0
2.734375,37,1.94277608,41.10816,3.23861313,44,1,0
3.515625,37,1.84716821,41.1406059,3.241169,44,1,0
2.30186582,37,2.02903557,41.10816,3.23861313,44,1,0
2.34375,37,1.96312141,41.1340179,3.24065018,44,1,0
2.34375,36,2.12482214,41.092907,3.2374115,44,1,0
2.692306,36,1.95127952,41.13295,3.24056625,44,1,0
2.73456573,36,1.99580026,41.1086464,3.23865128,44,1,0
2.734375,36,1.96291447,41.14874,3.24180984,44,1,0
2.34375,36,1.88115859,41.1185265,3.23942947,44,1,0
6.165862,37,2.798529,41.090004,3.23718262,44,1,0
1.53846145,37,2.03193545,41.10879,3.23866272,44,1,0
2.3137033,36,1.86370409,41.26756,3.251171,44,1,0
3.83467674,36,1.85929656,41.24558,3.24943924,44,1,0
2.34375,37,1.86515117,41.29807,3.25357437,44,1,0
1.92326307,37,1.96452987,41.19672,3.24559021,44,1,0
2.68065333,39,1.9674989,41.2236443,3.24771118,44,1,0
2.349949,36,1.94587064,41.1506271,3.24195862,44,1,0
2.29603648,37,1.87603557,41.1341629,3.24066162,44,1,0
2.66335,36,1.83856392,41.11034,3.23878479,44,1,0
1.51515007,35,1.90831864,41.09315,3.23743057,44,1,0
2.69831419,36,1.87438738,41.0781364,3.236248,44,1,0
2.34375,35,1.89054155,41.11504,3.23915482,44,1,0
2.68065333,36,1.923817,41.0829353,3.23662567,44,1,0
1.94711685,36,1.989243,41.0872421,3.23696518,44,1,0
2.740574,36,1.887538,41.05616,3.23451614,44,1,0
3.125,37,1.89177585,41.0926628,3.23739243,44,1,0
2.33774185,36,1.96316481,41.05732,3.2346077,44,1,0
2.30769515,36,1.95258951,41.0819664,3.23654938,44,1,0
2.29620934,36,1.86530149,41.0540276,3.2343483,44,1,0
3.076923,36,1.88504469,41.05102,3.23411179,44,1,0
2.33774185,36,1.94047034,41.041,3.23332214,44,1,0
1.94711685,36,1.865412,41.07717,3.23617172,44,1,0
0.78125,36,1.80182421,41.0746536,3.23597336,44,1,0
2.3137033,36,1.85805309,41.1115036,3.23887634,44,1,0
2.34375,36,1.92452013,41.0682144,3.235466,44,1,0
3.40908766,36,1.80654359,41.0980873,3.23781967,44,1,0
2.302599,36,1.93214285,41.06899,3.235527,44,1,0
2.33774185,36,1.86204362,41.0924721,3.23737717,44,1,0
2.734375,36,1.95233762,41.0823059,3.236576,44,1,0
