,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Package","CPU Core #1","CPU Core #2","CPU Package","CPU Cores","CPU Graphics","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
03/10/2022 00:00:10,5.54435253,7.03125,6.28780127,41,41,41,1197.28516,1197.28516,2.58936071,0.9096419,0.0014998843,99.77376,42.21258,3.32562256,4.55265045,35,44.013588
03/10/2022 00:00:40,3.125,3.93145084,3.52822542,42,42,42,1197.284,1197.284,2.45385766,0.803339243,0.00134281535,99.773674,42.3506775,3.336502,4.541771,36,44.013588
03/10/2022 00:01:11,6.92307949,10.0000019,8.461541,43,43,44,1197.28479,1197.28479,2.49100161,0.8336744,0.00130717072,99.773735,42.36593,3.3377037,4.54056931,36,44.013588
03/10/2022 00:01:41,3.90625,8.59375,6.25,42,42,43,1197.28467,1197.28467,2.43588519,0.782024741,0.00138851651,99.77372,42.34632,3.33615875,4.54211426,37,44.013588
03/10/2022 00:02:11,3.90625,7.10565472,5.505955,44,44,45,1197.28467,1197.28467,2.42313123,0.7568804,0.001403891,99.77373,42.3649139,3.3376236,4.54064941,38,44.0136032
03/10/2022 00:02:41,5.46875,3.90625,4.6875,39,40,44,1197.28467,1197.28467,2.57782841,0.886854768,0.00138859544,99.77373,42.2352448,3.32740784,4.550865,38,44.0136032
03/10/2022 00:03:11,9.375,11.6346121,10.5048065,39,41,46,2294.79639,1197.285,2.47888875,0.807295263,0.00138069224,99.77375,42.1785469,3.32294083,4.555332,38,44.0136032
03/10/2022 00:03:42,10.76923,8.4615345,9.615385,42,42,45,1197.2854,1197.2854,3.378162,1.64553487,0.00136965385,99.77378,41.81936,3.2946434,4.58362961,39,44.0136032
03/10/2022 00:04:12,6.153846,6.92307949,6.53846264,42,42,46,1197.28491,1197.28491,2.469687,0.797886133,0.00160612958,99.77374,41.6235962,3.27922058,4.59905243,39,44.0136032
03/10/2022 00:04:42,6.75133467,7.46434927,7.107842,41,42,47,1197.28455,1197.28455,2.42983532,0.7599376,0.001553641,99.77371,41.5124245,3.270462,4.607811,40,44.0136032
03/10/2022 00:05:12,4.6875,4.6754837,4.681492,43,43,46,1197.28467,1197.28467,2.47324824,0.7901142,0.00104051689,99.77372,41.494072,3.26901627,4.60925674,41,44.0136032
03/10/2022 00:05:43,4.615384,4.615384,4.6153903,46,46,46,1197.28467,1197.28467,2.45796752,0.8011277,0.0016226588,99.77373,41.4011078,3.261692,4.616581,41,44.0136032
03/10/2022 00:06:13,9.256625,8.475375,8.866,45,45,46,1895.70117,1197.28491,2.50069,0.8069365,0.00137330114,99.77374,41.39433,3.261158,4.617115,41,44.0136032
03/10/2022 00:06:43,3.076923,2.30768919,2.692306,44,43,48,1895.70056,1197.28455,2.45694852,0.781162739,0.00154072547,99.77371,41.3832359,3.26028442,4.61798859,41,44.0136032
03/10/2022 00:07:13,4.6875,7.03125,5.859375,41,41,46,1197.2854,1197.2854,2.39330435,0.7447386,0.00141907285,99.77378,41.5332,3.27209854,4.60617447,42,44.01362
03/10/2022 00:07:44,4.651439,3.08893919,3.87018919,46,46,47,1197.28455,1197.28455,2.57173729,0.9048235,0.00160762679,99.77371,41.5392,3.27257156,4.60570145,42,44.01362
03/10/2022 00:08:14,2.34375,8.680558,5.512154,44,44,46,1197.28491,1197.28491,2.3420043,0.691567063,0.00138862757,99.773735,41.55963,3.27418137,4.60409164,43,44.01362
03/10/2022 00:08:44,2.30768919,7.69230747,4.999995,41,41,47,1197.28455,1197.28455,2.48693132,0.7992799,0.0015946785,99.77371,41.53184,3.27199173,4.60628128,43,44.01362
03/10/2022 00:09:14,9.115958,8.414918,8.765435,41,41,47,1197.28467,1197.28467,2.50838876,0.807207346,0.00136723137,99.77372,41.51775,3.27088165,4.60739136,43,44.0136223
03/10/2022 00:09:45,1.5625,4.689753,3.12612653,40,42,45,1197.28467,1197.28467,2.388722,0.723715067,0.0015716682,99.77373,41.4923325,3.268879,4.609394,44,44.0136223
03/10/2022 00:10:15,1.53846145,2.30768919,1.9230783,42,42,46,1197.285,1197.285,2.39970613,0.727890253,0.001388192,99.77375,41.5210876,3.27114487,4.607128,44,44.0136223
03/10/2022 00:10:45,6.25,6.299603,6.27480125,45,45,46,1197.28455,1197.28455,2.56877112,0.859776855,0.00152594224,99.77371,41.49117,3.26878738,4.60948563,44,44.0136223
03/10/2022 00:11:15,5.46875,5.46875,5.46875,46,46,46,1197.28479,1197.28479,2.43710375,0.770944834,0.00160219322,99.773735,41.5105362,3.27031326,4.60795975,44,44.0136223
03/10/2022 00:11:46,4.6875,6.25,5.46875,46,46,47,1197.28467,1197.28467,2.59413648,0.886609435,0.00139898923,99.77372,41.48066,3.26795959,4.61031342,44,44.0136223
03/10/2022 00:12:16,6.153846,5.384612,5.769229,43,43,44,1197.28479,1197.28479,2.45480871,0.793833733,0.00154790294,99.77373,41.5118942,3.27042,4.607853,45,44.0136375
03/10/2022 00:12:46,1.58730149,2.31971145,1.95350647,42,42,42,1197.28467,1197.28467,2.37535739,0.747463346,0.00134774658,99.77372,41.57237,3.27518463,4.60308838,45,44.0136375
03/10/2022 00:13:17,3.1129837,2.34375,2.72836685,41,41,42,1197.28467,1197.28467,2.521672,0.8624628,0.00133526966,99.77372,41.58215,3.2759552,4.602318,45,44.0136375
03/10/2022 00:13:47,2.34375,4.6875,3.515625,40,40,41,1197.28455,1197.28455,2.66115,0.9843659,0.00130931742,99.77371,41.5551758,3.27383041,4.6044426,45,44.0136375
03/10/2022 00:14:17,2.272725,3.78787518,3.03030014,35,36,41,1197.28479,1197.28479,2.4564085,0.793250263,0.00146536378,99.773735,41.56225,3.27438736,4.60388565,45,44.0136375
03/10/2022 00:14:47,3.82283926,6.130534,4.97669,36,38,40,1197.28442,1197.28442,2.42349434,0.776846349,0.00144233264,99.7737045,41.54022,3.27265167,4.60562134,45,44.0136375
03/10/2022 00:15:18,3.82283926,4.615384,4.219115,36,35,41,1197.28442,1197.28442,2.57152224,0.916071653,0.00124780822,99.7737045,41.5640869,3.27453232,4.60374069,46,44.0136375
03/10/2022 00:15:48,3.076923,5.4086566,4.24278975,38,38,38,1197.28491,1197.28491,2.57171249,0.9236799,0.00124955876,99.77374,41.531456,3.27196121,4.606312,46,44.0136375
03/10/2022 00:16:18,3.80022526,5.372959,4.58658934,35,35,40,1197.28467,1197.28467,2.442827,0.7945987,0.00145182759,99.77372,41.5515976,3.27354813,4.604725,46,44.0136375
03/10/2022 00:16:49,0.7692337,4.615384,2.692312,39,39,40,1197.28467,1197.28467,2.38903522,0.766181648,0.00126925437,99.77372,41.53005,3.27185059,4.60642242,46,44.0136452
03/10/2022 00:17:19,5.46875,6.213939,5.841345,34,35,40,1197.28467,1197.28467,2.54351115,0.878006339,0.001469928,99.77372,41.5584221,3.274086,4.604187,46,44.0136566
03/10/2022 00:17:49,3.8461566,3.87057066,3.85836363,39,39,40,1197.28479,1197.28479,2.44666314,0.8081475,0.00129207445,99.773735,41.5297127,3.271824,4.606449,46,44.0136566
03/10/2022 00:18:19,7.69230747,6.153846,6.92307949,39,39,39,1197.28516,1197.28516,2.36969185,0.742706239,0.00144232309,99.77376,41.5453,3.27305222,4.605221,46,44.0136566
03/10/2022 00:18:50,5.384612,5.33869267,5.36165237,39,39,39,1197.28467,1197.28467,2.483193,0.8253788,0.0014263026,99.77372,41.53,3.27184677,4.60642624,46,44.0136566
03/10/2022 00:19:20,5.372959,6.92307949,6.14801645,38,38,39,1197.28479,1197.28479,2.42094254,0.7731294,0.001432025,99.77373,41.5510635,3.27350616,4.604767,46,44.0136566
03/10/2022 00:19:50,3.95665169,3.15020084,3.55342627,38,38,38,1197.28455,1197.28455,2.43770313,0.7953111,0.001286589,99.7737045,41.5175552,3.27086639,4.60740662,46,44.0136566
03/10/2022 00:20:21,4.6875,5.493951,5.09072542,37,37,37,1197.28491,1197.28491,2.35292864,0.71849,0.001279726,99.773735,41.5332,3.27209854,4.60617447,46,44.0136566
03/10/2022 00:20:51,4.615384,2.30768919,3.46153975,34,33,39,1197.28491,1197.28491,2.404275,0.7665715,0.00107902382,99.77374,41.50574,3.26993561,4.6083374,46,44.0136566
03/10/2022 00:21:21,4.71230125,7.068455,5.890375,32,34,38,1197.28467,1197.28467,2.50678372,0.8578469,0.001278162,99.77372,41.53392,3.27215576,4.60611725,46,44.0136566
03/10/2022 00:21:52,5.384612,4.615384,4.999995,38,38,39,1197.28479,1197.28479,2.4003253,0.7773668,0.00147237093,99.77373,41.5302925,3.27186966,4.60640335,46,44.0136566
03/10/2022 00:22:22,1.5625,8.59375,5.078125,34,43,43,2993.21338,2993.21338,3.38925123,1.70802331,0.00129704364,99.77377,41.6939545,3.28476334,4.59350967,46,44.01367
03/10/2022 00:22:52,3.90625,3.90625,3.90625,36,33,38,1197.28479,1197.28479,2.559305,0.9007502,0.001419081,99.773735,41.6748238,3.28325653,4.59501648,46,44.01368
03/10/2022 00:23:22,3.03030014,5.30302525,4.16666269,35,33,38,1197.28467,1197.28467,2.45565152,0.8128907,0.00141124276,99.77372,41.70625,3.28573227,4.59254074,46,44.01368
03/10/2022 00:23:53,3.076923,3.8461566,3.46153975,37,37,39,1197.28491,1197.28491,2.47869,0.84148407,0.00124615373,99.77374,41.67744,3.28346252,4.59481049,46,44.01368
03/10/2022 00:24:23,6.92307949,6.153846,6.53846264,38,38,38,1197.28479,1197.28479,2.46857333,0.815134645,0.00107833929,99.77373,41.7123528,3.286213,4.59206,46,44.01368
03/10/2022 00:24:53,3.10096145,5.46875,4.2848587,34,33,38,1197.28491,1197.28491,2.474085,0.8258344,0.00125126424,99.77374,41.63101,3.27980423,4.598469,46,44.01368
03/10/2022 00:25:24,1.5625,3.125,2.34375,36,36,37,1197.28455,1197.28455,2.5828383,0.9545147,0.00139398291,99.77371,41.6334229,3.279995,4.598278,46,44.01368
03/10/2022 00:25:54,3.8461566,4.60373163,4.224944,37,37,38,1197.28467,1197.28467,2.4659965,0.8316292,0.0013693209,99.77372,41.6010323,3.277443,4.60083,46,44.01368
03/10/2022 00:26:24,3.858173,3.87018919,3.864181,36,37,38,1197.28467,1197.28467,2.43147,0.797512531,0.00126072322,99.77372,41.616333,3.27864838,4.59962463,46,44.01368
03/10/2022 00:26:55,3.076923,4.639423,3.858173,32,33,39,1197.28467,1197.28467,2.48114586,0.8452258,0.00140561129,99.77372,41.59687,3.27711487,4.601158,46,44.01368
03/10/2022 00:27:25,6.25,6.25,6.25,33,33,38,1197.2843,1197.2843,2.59624863,0.9261036,0.00123923784,99.7737,41.5933838,3.27684021,4.601433,46,44.013382
03/10/2022 00:27:55,5.46875,7.05605125,6.262398,37,37,37,1197.28418,1197.28418,2.53106141,0.8809258,0.00128010893,99.77368,41.5697021,3.27497482,4.603298,46,44.013382
03/10/2022 00:28:26,3.125,3.90625,3.515625,37,37,37,1197.28479,1197.28479,2.48292923,0.8454667,0.00155447191,99.773735,41.584568,3.276146,4.602127,46,44.013382
03/10/2022 00:28:56,2.272725,4.47860956,3.37566733,36,36,37,1197.28479,1197.28479,2.50520444,0.854119241,0.001257254,99.773735,41.5589561,3.274128,4.604145,46,44.013382
03/10/2022 00:29:26,2.30768919,4.66422462,3.48595381,36,36,37,1197.28479,1197.28479,2.46650863,0.813716,0.00126201776,99.773735,41.5910568,3.276657,4.601616,46,44.01341
03/10/2022 00:29:56,6.25,10.9375,8.59375,37,37,38,1197.28442,1197.28442,2.540234,0.8815864,0.0012569644,99.7737045,41.5835533,3.27606583,4.602207,46,44.0134125
03/10/2022 00:30:27,11.5384579,10.8413458,11.1899014,37,37,37,1197.284,1197.284,2.44055152,0.8074924,0.001412304,99.773674,41.6026268,3.27756882,4.600704,46,44.0134125
03/10/2022 00:30:57,3.87018919,6.92307949,5.396634,37,37,38,1197.28467,1197.28467,2.33719158,0.715860546,0.001457383,99.77372,41.58074,3.27584457,4.60242844,46,44.0134125
