,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Package","CPU Core #1","CPU Core #2","CPU Package","CPU Cores","CPU Graphics","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
03/06/2022 00:00:01,20.3125,22.65625,21.484375,43,38,46,2993.21338,2993.21338,5.561115,3.81697536,0.0126603041,99.77378,39.9588051,3.14806366,4.73020935,35,43.55248
03/06/2022 00:00:31,2.30768919,3.03030014,2.66899467,38,38,38,1197.28467,1197.28467,2.372617,0.7542926,0.00126206235,99.77373,40.1966438,3.16680145,4.71147156,35,43.55248
03/06/2022 00:01:01,4.615384,5.384612,5.000001,32,34,38,2095.2478,2095.2478,2.45777631,0.8328876,0.00150373287,99.7737045,40.2923241,3.17433929,4.70393372,35,43.55248
03/06/2022 00:01:32,6.959134,8.521634,7.740384,36,36,37,1197.28479,1197.28479,2.53346014,0.8807717,0.00126208737,99.773735,40.2901459,3.17416763,4.70410538,36,43.55248
03/06/2022 00:02:02,4.713064,6.165862,5.43946648,37,37,38,1197.28467,1197.28467,2.55019426,0.920868158,0.0014377333,99.77372,40.4060631,3.1833,4.694973,37,43.55248
03/06/2022 00:02:32,7.862103,7.8125,7.83730125,33,35,37,1197.28467,1197.28467,2.578265,0.9193507,0.001144363,99.77372,40.2647247,3.172165,4.706108,37,43.5525
03/06/2022 00:03:02,5.46875,5.505955,5.48735237,36,36,36,1197.28455,1197.28455,2.47083259,0.8313423,0.00129704108,99.77372,40.1561661,3.16361237,4.71466064,37,43.5525
03/06/2022 00:03:32,5.384612,5.384612,5.384612,37,37,37,1197.28455,1197.28455,2.47864079,0.82997483,0.00127711555,99.7737045,40.09225,3.158577,4.719696,38,43.5525
03/06/2022 00:04:03,3.076923,3.823191,3.45006,36,36,37,1197.285,1197.285,2.51060724,0.837718546,0.00127417641,99.77375,40.12082,3.16082764,4.71744537,38,43.5525
