
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,0,1,1
02/05/2022 15:50:45,1,0,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,0,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,0,1,1
02/05/2022 15:50:45,0,1,1,1
02/05/2022 15:50:45,0,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,0,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,0,1,1,1
02/05/2022 15:50:45,0,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,0,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,0,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,0,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,0,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,0,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,0,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,0,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,0,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,1,1,0,1
02/05/2022 15:50:45,1,1,1,1
02/05/2022 15:50:45,0,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,0,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,0,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,0,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,0,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,0,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,0,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,0,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,0,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,0,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,0,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,0,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,0,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,0,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,0,1,1,1
02/05/2022 15:51:51,1,1,0,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:51:51,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,0,1
02/05/2022 15:52:55,1,0,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,0,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,0,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,0,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,0,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,0,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:52:55,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,0,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,0,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:53:59,1,1,0,1
02/05/2022 15:53:59,1,1,1,1
02/05/2022 15:55:04,1,1,0,1
02/05/2022 15:55:04,1,1,1,1
02/05/2022 15:55:04,1,1,0,1
02/05/2022 15:55:04,1,1,1,1
02/05/2022 15:55:04,0,1,0,1
02/05/2022 15:55:04,1,1,1,1
