,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Package","CPU Core #1","CPU Core #2","CPU Package","CPU Cores","CPU Graphics","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
03/11/2022 00:00:13,3.076923,2.30768919,2.692306,30,31,37,1197.28455,1197.28455,2.300779,0.720140934,0.00115686492,99.77371,42.5249939,3.350235,4.528038,36,43.5753937
03/11/2022 00:00:43,6.201923,6.983173,6.592548,34,36,37,1197.28455,1197.28455,2.40698028,0.775579035,0.00129695481,99.77371,42.55593,3.35267258,4.52560043,36,43.5753937
03/11/2022 00:01:14,1.58770084,4.73790169,3.16280127,36,36,37,1197.28455,1197.28455,2.47653484,0.8330855,0.00132758985,99.77371,42.666523,3.36138535,4.51688766,37,43.5753937
03/11/2022 00:01:44,7.03125,5.46875,6.25,36,36,37,1197.28455,1197.28455,2.45392323,0.825573564,0.00148015155,99.77371,42.64866,3.35997772,4.51829529,37,43.5753975
03/11/2022 00:02:14,4.66346169,7.03125,5.8473587,36,36,36,1197.28467,1197.28467,2.45552778,0.81580323,0.00131231674,99.77373,42.66275,3.3610878,4.517185,37,43.57541
03/11/2022 00:02:44,10.0378752,11.71875,10.8783131,31,33,37,1197.28467,1197.28467,2.50454426,0.84411025,0.00109864492,99.77373,42.5447464,3.35179138,4.52648163,38,43.57541
03/11/2022 00:03:14,0.78125,4.6875,2.734375,32,32,37,1197.28467,1197.28467,2.55831933,0.9036615,0.0014343349,99.77372,42.5035439,3.348545,4.529728,38,43.57541
03/11/2022 00:03:44,3.076923,5.384612,4.23076725,36,36,36,1197.28455,1197.28455,2.41884542,0.788627565,0.00142736663,99.77371,42.48708,3.347248,4.531025,38,43.57541
03/11/2022 00:04:15,5.384612,5.384612,5.384612,32,35,38,1197.28467,1197.28467,2.5370872,0.8825959,0.00128686649,99.77372,42.557045,3.35276031,4.5255127,39,43.57541
